ULURP_NUM,the_geom,ENUMBER,CEQR_NUM,BOROCODE,TAXBLOCK,TAXLOT,BBL
090336ZMK,POINT (-73.95744894205967 40.64339260507928),E-233,09DCP058K,3,5165,67,3051650067
090336ZMK,POINT (-73.95750740786767 40.64348627609694),E-233,09DCP058K,3,5165,69,3051650069
090336ZMK,POINT (-73.9571780632365 40.64170630908098),E-233,09DCP058K,3,5186,4,3051860004
090336ZMK,POINT (-73.95701213835139 40.641437707161394),E-233,09DCP058K,3,5186,10,3051860010
090336ZMK,POINT (-73.95673461160149 40.64120023720938),E-233,09DCP058K,3,5186,16,3051860016
090336ZMK,POINT (-73.95648070053272 40.64094304515907),E-233,09DCP058K,3,5186,24,3051860024
090336ZMK,POINT (-73.9556016370588 40.640908826209795),E-233,09DCP058K,3,5188,6,3051880006
090336ZMK,POINT (-73.9559401859992 40.64121597110635),E-233,09DCP058K,3,5188,13,3051880013
090336ZMK,POINT (-73.95601214205342 40.64136205825327),E-233,09DCP058K,3,5188,14,3051880014
090336ZMK,POINT (-73.95428492244739 40.63866109567791),E-233,09DCP058K,3,5224,135,3052240135
090336ZMK,POINT (-73.95314481287826 40.637602445187156),E-233,09DCP058K,3,5225,49,3052250049
090336ZMK,POINT (-73.95301053881367 40.63729257226848),E-233,09DCP058K,3,5225,56,3052250056
090336ZMK,POINT (-73.95216457724867 40.63736660812219),E-233,09DCP058K,3,5227,1,3052270001
090336ZMK,POINT (-73.95221606331829 40.63747141300934),E-233,09DCP058K,3,5227,3,3052270003
090336ZMK,POINT (-73.95225858802178 40.63755797414156),E-233,09DCP058K,3,5227,5,3052270005
090336ZMK,POINT (-73.9526364452985 40.63793684451608),E-233,09DCP058K,3,5227,13,3052270013
090336ZMK,POINT (-73.95059556229242 40.63681308369836),E-233,09DCP058K,3,5229,17,3052290017
090336ZMK,POINT (-73.94855014103909 40.63829782048283),E-233,09DCP058K,3,5231,78,3052310078
090336ZMK,POINT (-73.96604128892653 40.63321210906283),E-233,09DCP058K,3,5232,27,3052320027
090336ZMK,POINT (-73.9660375971661 40.633142964302394),E-233,09DCP058K,3,5232,28,3052320028
090336ZMK,POINT (-73.96631781559019 40.63285933542971),E-233,09DCP058K,3,5232,35,3052320035
090336ZMK,POINT (-73.96655676306293 40.63278221986837),E-233,09DCP058K,3,5232,37,3052320037
090336ZMK,POINT (-73.95082253687498 40.6353900060882),E-233,09DCP058K,3,5249,51,3052490051
090336ZMK,POINT (-73.95077698435253 40.635347033635824),E-233,09DCP058K,3,5249,52,3052490052
090336ZMK,POINT (-73.95073020929982 40.635302905275346),E-233,09DCP058K,3,5249,53,3052490053
090336ZMK,POINT (-73.95038782648028 40.63497990843576),E-233,09DCP058K,3,5249,59,3052490059
090336ZMK,POINT (-73.94912863493322 40.634665232832305),E-233,09DCP058K,3,5251,5,3052510005
090336ZMK,POINT (-73.94923996028731 40.634706850898),E-233,09DCP058K,3,5251,7,3052510007
090336ZMK,POINT (-73.94932208866754 40.634783015216094),E-233,09DCP058K,3,5251,8,3052510008
090336ZMK,POINT (-73.94946508798512 40.634928806470135),E-233,09DCP058K,3,5251,11,3052510011
090336ZMK,POINT (-73.94951534990916 40.63506239625348),E-233,09DCP058K,3,5251,14,3052510014
090336ZMK,POINT (-73.94952451909154 40.63514692030538),E-233,09DCP058K,3,5251,15,3052510015
090336ZMK,POINT (-73.94906747363582 40.634591421715754),E-233,09DCP058K,3,5251,59,3052510059
100345zmk,POINT (-73.98775511940711 40.64227611639174),E-252,10DCP029K,3,5294,9,3052940009
100345zmk,POINT (-73.98736918165274 40.64192086789728),E-252,10DCP029K,3,5294,16,3052940016
100345zmk,POINT (-73.98723300588186 40.641838763407975),E-252,10DCP029K,3,5294,18,3052940018
100345zmk,POINT (-73.98716259717159 40.641796311438),E-252,10DCP029K,3,5294,19,3052940019
100345zmk,POINT (-73.98709549000563 40.64175585084132),E-252,10DCP029K,3,5294,20,3052940020
100345zmk,POINT (-73.98702625287126 40.64171413284137),E-252,10DCP029K,3,5294,21,3052940021
100345zmk,POINT (-73.986956420079 40.64167202840958),E-252,10DCP029K,3,5294,23,3052940023
100345zmk,POINT (-73.98688812048866 40.641630819225256),E-252,10DCP029K,3,5294,24,3052940024
100345zmk,POINT (-73.98681853255323 40.64158886152177),E-252,10DCP029K,3,5294,25,3052940025
100345zmk,POINT (-73.9867145083805 40.64152614105289),E-252,10DCP029K,3,5294,27,3052940027
100345zmk,POINT (-73.98660957423574 40.64146287196782),E-252,10DCP029K,3,5294,28,3052940028
100345zmk,POINT (-73.98654085662773 40.64142143919902),E-252,10DCP029K,3,5294,29,3052940029
100345zmk,POINT (-73.98647207172938 40.64137996495719),E-252,10DCP029K,3,5294,30,3052940030
100345zmk,POINT (-73.9863682077821 40.64131734054784),E-252,10DCP029K,3,5294,31,3052940031
100345zmk,POINT (-73.98626398232905 40.64125449807561),E-252,10DCP029K,3,5294,34,3052940034
100345zmk,POINT (-73.98619301811736 40.64121170864886),E-252,10DCP029K,3,5294,35,3052940035
100345zmk,POINT (-73.9860683817962 40.64113655886235),E-252,10DCP029K,3,5294,36,3052940036
100345zmk,POINT (-73.98630434406778 40.64104755925372),E-252,10DCP029K,3,5294,39,3052940039
100345zmk,POINT (-73.98653319541494 40.641014871347586),E-252,10DCP029K,3,5294,45,3052940045
100345zmk,POINT (-73.9866618299041 40.641156248822064),E-252,10DCP029K,3,5294,46,3052940046
100345zmk,POINT (-73.9868576821373 40.64127432663461),E-252,10DCP029K,3,5294,50,3052940050
100345zmk,POINT (-73.98697064107397 40.64134242858588),E-252,10DCP029K,3,5294,53,3052940053
100345zmk,POINT (-73.98702836590657 40.641377230242284),E-252,10DCP029K,3,5294,54,3052940054
100345zmk,POINT (-73.98708376690871 40.641410631302485),E-252,10DCP029K,3,5294,55,3052940055
100345zmk,POINT (-73.98753411886631 40.64168214136929),E-252,10DCP029K,3,5294,62,3052940062
100345zmk,POINT (-73.9876460496163 40.6417496229858),E-252,10DCP029K,3,5294,65,3052940065
100345zmk,POINT (-73.98773408655173 40.64180269725512),E-252,10DCP029K,3,5294,66,3052940066
100345zmk,POINT (-73.98579344940227 40.641498991988875),E-252,10DCP029K,3,5295,42,3052950042
100345zmk,POINT (-73.98589769360399 40.641668610252616),E-252,10DCP029K,3,5295,45,3052950045
100345zmk,POINT (-73.98595319237087 40.64170216585708),E-252,10DCP029K,3,5295,46,3052950046
100345zmk,POINT (-73.98648711199151 40.64202496660784),E-252,10DCP029K,3,5295,52,3052950052
100345zmk,POINT (-73.98693865348251 40.64229795867937),E-252,10DCP029K,3,5295,60,3052950060
100345zmk,POINT (-73.9872208754397 40.642468581872606),E-252,10DCP029K,3,5295,68,3052950068
100345zmk,POINT (-73.98737403942258 40.64245730268957),E-252,10DCP029K,3,5295,70,3052950070
100345zmk,POINT (-73.98745932756832 40.642508865793474),E-252,10DCP029K,3,5295,71,3052950071
100345zmk,POINT (-73.98754405200106 40.642560087476355),E-252,10DCP029K,3,5295,73,3052950073
100345zmk,POINT (-73.98674866144738 40.64327683270849),E-252,10DCP029K,3,5296,1,3052960001
100345zmk,POINT (-73.9865495849904 40.6431556998022),E-252,10DCP029K,3,5296,7,3052960007
100345zmk,POINT (-73.98538554206411 40.64244834835495),E-252,10DCP029K,3,5296,29,3052960029
100345zmk,POINT (-73.98540157483048 40.64216818563791),E-252,10DCP029K,3,5296,46,3052960046
100345zmk,POINT (-73.9855722420167 40.64227142998945),E-252,10DCP029K,3,5296,49,3052960049
100345zmk,POINT (-73.98565590794912 40.64232204238073),E-252,10DCP029K,3,5296,51,3052960051
100345zmk,POINT (-73.98573957519064 40.64237265471099),E-252,10DCP029K,3,5296,52,3052960052
100345zmk,POINT (-73.9858247673954 40.64242419109987),E-252,10DCP029K,3,5296,54,3052960054
100345zmk,POINT (-73.9859094219011 40.64247540137179),E-252,10DCP029K,3,5296,55,3052960055
100345zmk,POINT (-73.9859935387054 40.6425262846275),E-252,10DCP029K,3,5296,57,3052960057
100345zmk,POINT (-73.98616284836461 40.642628705759606),E-252,10DCP029K,3,5296,60,3052960060
100345zmk,POINT (-73.98641792377954 40.64278300665472),E-252,10DCP029K,3,5296,64,3052960064
100345zmk,POINT (-73.9865025803779 40.64283421648809),E-252,10DCP029K,3,5296,66,3052960066
100345zmk,POINT (-73.98658723474176 40.64288542625857),E-252,10DCP029K,3,5296,67,3052960067
100345zmk,POINT (-73.9867565462238 40.64298784561205),E-252,10DCP029K,3,5296,70,3052960070
100345zmk,POINT (-73.98684120334204 40.64303905429448),E-252,10DCP029K,3,5296,72,3052960072
100345zmk,POINT (-73.98514167120189 40.64057571433064),E-252,10DCP029K,3,5299,17,3052990017
100345zmk,POINT (-73.98451395622884 40.6408327907689),E-252,10DCP029K,3,5300,62,3053000062
050203 ZMK,POINT (-73.97381092358512 40.64898601235281),R-56,05DCP047K,3,5320,55,3053200055
170213ZMK 170214ZRK,POINT (-73.97316637744905 40.649998239184164),E-461,17DCP100K,3,5322,4,3053220004
040161ZMK,POINT (-73.98116154963323 40.63905800954599),E-176,04DCP041K,3,5348,41,3053480041
040161ZMK,POINT (-73.9812192972696 40.63900240476169),E-176,04DCP041K,3,5348,42,3053480042
040161ZMK,POINT (-73.98128672082535 40.63893748925975),E-176,04DCP041K,3,5348,44,3053480044
040161ZMK,POINT (-73.98133037342937 40.63889545654255),E-176,04DCP041K,3,5348,45,3053480045
040161ZMK,POINT (-73.98137508663552 40.638852405493765),E-176,04DCP041K,3,5348,46,3053480046
040161ZMK,POINT (-73.98141955738208 40.638809587622575),E-176,04DCP041K,3,5348,47,3053480047
930183 ZMK,POINT (-73.97277679698786 40.63129481242093),E-44,93DCP013K,3,5420,64,3054200064
306-06-BZ,POINT (-73.97629632165015 40.62910029368368),R-136,07BSA046K,3,5422,10,3054220010
050236ZMK,POINT (-73.97791435269944 40.62624976124702),E-198,05DCP050K,3,5457,6,3054570006
050236 ZMK,POINT (-73.97791435269944 40.62624976124702),R-58,05DCP050K,3,5457,6,3054570006
2016-4153-BZ,POINT (-73.97735774610096 40.62773555570678),E-543,16BSA100K,3,5457,166,3054570166
090154ZMK,POINT (-73.99293248965834 40.624909087391714),E-289,11DCP022K,3,5516,34,3055160034
090154 ZMK,POINT (-73.99293248965834 40.624909087391714),R-212,11DCP022K,3,5516,34,3055160034
138-04-BZ,POINT (-73.99247139244434 40.623818628304434),R-48,04BSA149K,3,5524,1,3055240001
180186ZMK 180187ZRk,POINT (-73.99504152519671 40.6456104137591),E-479,18DCP107K,3,5583,6,3055830006
180186ZMK 180187ZRk,POINT (-73.9948688487511 40.64550570746234),E-479,18DCP107K,3,5583,12,3055830012
180186ZMK 180187ZRk,POINT (-73.99475295769636 40.64550283498391),E-479,18DCP107K,3,5583,13,3055830013
180186ZMK 180187ZRk,POINT (-73.99477404787913 40.645427129397554),E-479,18DCP107K,3,5583,15,3055830015
180186ZMK 180187ZRk,POINT (-73.99478089969311 40.64537308332063),E-479,18DCP107K,3,5583,16,3055830016
180186ZMK 180187ZRk,POINT (-73.99475323116457 40.64531773532526),E-479,18DCP107K,3,5583,17,3055830017
140288ZMK,POINT (-74.00171723048418 40.63599194425085),E-341,14DCP135K,3,5673,42,3056730042
140288ZMK,POINT (-74.00190585237766 40.63588998272544),E-341,14DCP135K,3,5673,50,3056730050
363-04-BZ,POINT (-74.00629450711732 40.63309982814866),R-55,05BSA062K,3,5715,7501,3057157501
070387ZMK,POINT (-74.0075309037586 40.632143707645824),E-180,07DCP054K,3,5729,24,3057290024
070387ZMK,POINT (-74.00484453806398 40.63013056370652),E-180,07DCP054K,3,5730,43,3057300043
070387ZMK,POINT (-74.00807111565385 40.631056455969855),E-180,07DCP054K,3,5736,43,3057360043
070387ZMK,POINT (-74.00475472576103 40.629371615900986),E-180,07DCP054K,3,5738,1,3057380001
070387ZMK,POINT (-74.0084552938297 40.63086389280633),E-180,07DCP054K,3,5743,50,3057430050
070387ZMK,POINT (-74.00821472070497 40.630728468521774),E-180,07DCP054K,3,5743,52,3057430052
090387ZMK,POINT (-74.01949016840672 40.640301715203584),E-236,09DCP075K,3,5790,35,3057900035
060353ZMK,POINT (-74.01212299801927 40.63459302092598),E-178,06DCP082K,3,5794,75,3057940075
060353 ZMK,POINT (-74.01212299801927 40.63459302092598),R-101,06DCP082K,3,5794,75,3057940075
060353ZMK,POINT (-74.01281018205631 40.6341920515331),E-178,06DCP082K,3,5794,150,3057940150
060353 ZMK,POINT (-74.01281018205631 40.6341920515331),R-118,06DCP082K,3,5794,150,3057940150
060353ZMK,POINT (-74.01345452128079 40.63462112571584),E-178,06DCP082K,3,5794,165,3057940165
060353 ZMK,POINT (-74.01345452128079 40.63462112571584),R-119,06DCP082K,3,5794,165,3057940165
090387ZMK,POINT (-74.020087813376 40.639717051546874),E-236,09DCP075K,3,5799,34,3057990034
090387ZMK,POINT (-74.01959257416863 40.63923921916478),E-236,09DCP075K,3,5800,1,3058000001
090387ZMK,POINT (-74.02037102150435 40.63853525562142),E-236,09DCP075K,3,5809,1,3058090001
090387ZMK,POINT (-74.02022683467985 40.638627420345614),E-236,09DCP075K,3,5809,3,3058090003
090387ZMK,POINT (-74.02063909109629 40.638251916340224),E-236,09DCP075K,3,5818,5,3058180005
070387ZMK,POINT (-74.02038327522881 40.62139441536543),E-180,07DCP054K,3,6010,47,3060100047
070387ZMK,POINT (-74.02082002910686 40.618599581696195),E-180,07DCP054K,3,6038,1,3060380001
070203 ZMK,POINT (-74.02821483902748 40.62144627434378),R-128,07DCP062K,3,6050,15,3060500015
070203 ZMK,POINT (-74.02793387824329 40.62120677752145),R-128,07DCP062K,3,6050,19,3060500019
070203 ZMK,POINT (-74.02798993156624 40.6209803523479),R-128,07DCP062K,3,6050,51,3060500051
070203 ZMK,POINT (-74.02833730946656 40.62114644927979),R-128,07DCP062K,3,6050,59,3060500059
"050133 ZRK, 050134 ZMK, 050134 ZMK(A)",POINT (-74.02425791234913 40.61989087638351),E-139,05DCP023K,3,6053,14,3060530014
"050133 ZRK, 050134 ZMK, 050134 ZMK(A)",POINT (-74.02430769596856 40.62006405216719),E-139,05DCP023K,3,6053,17,3060530017
070387ZMK,POINT (-74.0227801167831 40.618993845128664),E-180,07DCP054K,3,6055,12,3060550012
070387ZMK,POINT (-74.02239848038487 40.61881671568064),E-180,07DCP054K,3,6055,21,3060550021
070387ZMK,POINT (-74.0220704074363 40.618628418141775),E-180,07DCP054K,3,6056,12,3060560012
070387ZMK,POINT (-74.02175549094432 40.61843744983204),E-180,07DCP054K,3,6056,15,3060560015
"050133 ZRK, 050134 ZMK, 050134 ZMK(A)",POINT (-74.02774184251476 40.62017031239669),E-139,05DCP023K,3,6065,28,3060650028
"050133 ZRK, 050134 ZMK, 050134 ZMK(A)",POINT (-74.02815944890935 40.62020440902713),E-139,05DCP023K,3,6065,39,3060650039
"050133 ZRK, 050134 ZMK, 050134 ZMK(A)",POINT (-74.02845109183572 40.61986362979078),E-139,05DCP023K,3,6066,19,3060660019
"050133 ZRK, 050134 ZMK, 050134 ZMK(A)",POINT (-74.02825883099092 40.61956421001215),E-139,05DCP023K,3,6066,31,3060660031
"050133 ZRK, 050134 ZMK, 050134 ZMK(A)",POINT (-74.02833206062641 40.61947779334488),E-139,05DCP023K,3,6066,32,3060660032
"050133 ZRK, 050134 ZMK, 050134 ZMK(A)",POINT (-74.02840539050703 40.61939133608194),E-139,05DCP023K,3,6066,35,3060660035
"050133 ZRK, 050134 ZMK, 050134 ZMK(A)",POINT (-74.0293619606291 40.619504680196805),E-139,05DCP023K,3,6082,6,3060820006
"050133 ZRK, 050134 ZMK, 050134 ZMK(A)",POINT (-74.02897376857558 40.61930581858024),E-139,05DCP023K,3,6082,14,3060820014
"050133 ZRK, 050134 ZMK, 050134 ZMK(A)",POINT (-74.02921214020772 40.619085713349044),E-139,05DCP023K,3,6082,33,3060820033
"050133 ZRK, 050134 ZMK, 050134 ZMK(A)",POINT (-74.03213164282334 40.61983409995955),E-139,05DCP023K,3,6086,1,3060860001
070387ZMK,POINT (-74.02365169722675 40.61657720197721),E-180,07DCP054K,3,6093,17,3060930017
"050133 ZRK, 050134 ZMK, 050134 ZMK(A)",POINT (-74.03342739571441 40.618505616593396),E-139,05DCP023K,3,6106,34,3061060034
"050133 ZRK, 050134 ZMK, 050134 ZMK(A)",POINT (-74.03293173745054 40.61802551377786),E-139,05DCP023K,3,6107,1,3061070001
"050133 ZRK, 050134 ZMK, 050134 ZMK(A)",POINT (-74.03403397409151 40.61700730080352),E-139,05DCP023K,3,6116,35,3061160035
"050133 ZRK, 050134 ZMK, 050134 ZMK(A)",POINT (-74.03410100177014 40.61684353203649),E-139,05DCP023K,3,6116,39,3061160039
"050133 ZRK, 050134 ZMK, 050134 ZMK(A)",POINT (-74.03406631343245 40.61533020886854),E-139,05DCP023K,3,6126,7,3061260007
"050133 ZRK, 050134 ZMK, 050134 ZMK(A)",POINT (-74.0339846928485 40.615496081971365),E-139,05DCP023K,3,6126,12,3061260012
110047ZMK,POINT (-73.9988900489052 40.59178069859228),E-280,10DCP002K,3,6491,207,3064910207
110047 ZMK,POINT (-73.9988900489052 40.59178069859228),R-217,10DCP002K,3,6491,207,3064910207
890658 ZMK,POINT (-73.97533975492051 40.62747721640788),E-20,89-217K,3,6499,22,3064990022
880406 ZMK,POINT (-73.97536723366676 40.627297803636225),E-17,88-117K,3,6499,58,3064990058
890658 ZMK,POINT (-73.97536723366676 40.627297803636225),E-20,89-217K,3,6499,58,3064990058
880406 ZMK,POINT (-73.97612972004694 40.62719248298576),E-17,88-117K,3,6499,75,3064990075
890658 ZMK,POINT (-73.97612972004694 40.62719248298576),E-20,89-217K,3,6499,75,3064990075
2017-213-BZ,POINT (-73.9633591645834 40.61329348482692),E-500,17BSA146K,3,6592,39,3065920039
050296 ZMK,POINT (-73.98670251774935 40.606240428165286),E-145,05DCP055K,3,6618,27,3066180027
050296 ZMK,POINT (-73.98658255338734 40.60556965518956),E-145,05DCP055K,3,6618,48,3066180048
050296 ZMK,POINT (-73.98663863394 40.60577146415057),E-145,05DCP055K,3,6618,52,3066180052
180029ZMK 180030ZRK,POINT (-73.97225937554475 40.60690320644007),E-474,18DCP105K,3,6633,45,3066330045
180029ZMK 180030ZRK,POINT (-73.9722847618428 40.60703902114184),E-474,18DCP105K,3,6633,48,3066330048
930183 ZMK,POINT (-73.96863587791978 40.609112707724194),E-45,93DCP013K,3,6637,1,3066370001
180029ZMK 180030ZRK,POINT (-73.97214003887568 40.6064690279486),E-474,18DCP105K,3,6658,1,3066580001
180029ZMK 180030ZRK,POINT (-73.97210023958303 40.60625896979503),E-474,18DCP105K,3,6658,86,3066580086
930183 ZMK,POINT (-73.96770301707588 40.605521168022655),E-45,93DCP013K,3,6662,7501,3066627501
51-08-BZ,POINT (-73.96774973050519 40.60495377131668),R-171,08BSA065K,3,6681,394,3066810394
090336ZMK,POINT (-73.96429023645076 40.62895944629052),E-233,09DCP058K,3,6696,16,3066960016
090336ZMK,POINT (-73.96467998842792 40.62901911084496),E-233,09DCP058K,3,6696,78,3066960078
090336ZMK,POINT (-73.96469425652118 40.629093805228905),E-233,09DCP058K,3,6696,79,3066960079
090336ZMK,POINT (-73.96470735655409 40.62916238922611),E-233,09DCP058K,3,6696,81,3066960081
090336ZMK,POINT (-73.96472434868596 40.629251344169965),E-233,09DCP058K,3,6696,82,3066960082
090336ZMK,POINT (-73.9626242819618 40.629678578776776),E-233,09DCP058K,3,6698,6,3066980006
090336ZMK,POINT (-73.96244316604617 40.62969795026929),E-233,09DCP058K,3,6698,9,3066980009
060130ZMK,POINT (-73.95759074622322 40.62986628542989),E-159,06DCP030K,3,6703,55,3067030055
060130ZMK,POINT (-73.95703668975574 40.626705327356404),E-159,06DCP030K,3,6712,81,3067120081
060130ZMK,POINT (-73.9570235411095 40.62663528900712),E-159,06DCP030K,3,6712,82,3067120082
060130ZMK,POINT (-73.95701084361497 40.62656765611321),E-159,06DCP030K,3,6712,83,3067120083
060130ZMK,POINT (-73.95699822860047 40.62650045729889),E-159,06DCP030K,3,6712,84,3067120084
060130ZMK,POINT (-73.95624724864412 40.621109895036845),E-159,06DCP030K,3,6730,7,3067300007
060130ZMK,POINT (-73.95635863722549 40.62109750659184),E-159,06DCP030K,3,6730,9,3067300009
060130ZMK,POINT (-73.95651547114167 40.62108006620824),E-159,06DCP030K,3,6730,10,3067300010
060130ZMK,POINT (-73.96350639751222 40.61787972723058),E-159,06DCP030K,3,6731,56,3067310056
060130ZMK,POINT (-73.9568681416672 40.62014078238027),E-159,06DCP030K,3,6738,15,3067380015
060130ZMK,POINT (-73.95684989079325 40.62004438201004),E-159,06DCP030K,3,6738,17,3067380017
060130ZMK,POINT (-73.9571994752753 40.61995608968219),E-159,06DCP030K,3,6738,74,3067380074
060130ZMK,POINT (-73.95722241661666 40.6200810499514),E-159,06DCP030K,3,6738,76,3067380076
060130ZMK,POINT (-73.95723780072483 40.62016310210221),E-159,06DCP030K,3,6738,77,3067380077
060130ZMK,POINT (-73.95725297757998 40.62024405103558),E-159,06DCP030K,3,6738,78,3067380078
060130ZMK,POINT (-73.95726833350089 40.620325945579324),E-159,06DCP030K,3,6738,79,3067380079
060130ZMK,POINT (-73.95609442863615 40.61928127216752),E-159,06DCP030K,3,6739,15,3067390015
060130ZMK,POINT (-73.95610714543521 40.61934837751749),E-159,06DCP030K,3,6739,16,3067390016
060130ZMK,POINT (-73.96310334140564 40.61573089643262),E-159,06DCP030K,3,6740,56,3067400056
060130ZMK,POINT (-73.9631307916278 40.615874292485366),E-159,06DCP030K,3,6740,58,3067400058
060130ZMK,POINT (-73.96253535859525 40.612750448142975),E-159,06DCP030K,3,6749,54,3067490054
060130ZMK,POINT (-73.96255464270331 40.612836056171226),E-159,06DCP030K,3,6749,56,3067490056
060130ZMK,POINT (-73.96273636250066 40.61380361714327),E-159,06DCP030K,3,6749,73,3067490073
060130ZMK,POINT (-73.96276238627978 40.61394019590571),E-159,06DCP030K,3,6749,76,3067490076
060130ZMK,POINT (-73.96281431044306 40.614212700489325),E-159,06DCP030K,3,6749,78,3067490078
060130ZMK,POINT (-73.96287897791169 40.614552130478515),E-159,06DCP030K,3,6749,86,3067490086
060130ZMK,POINT (-73.9629216689011 40.61477618218246),E-159,06DCP030K,3,6749,91,3067490091
060130ZMK,POINT (-73.96251171602131 40.61244272062643),E-159,06DCP030K,3,6758,1,3067580001
060130ZMK,POINT (-73.96207925421679 40.610386761511776),E-159,06DCP030K,3,6758,51,3067580051
060130ZMK,POINT (-73.95542076944751 40.612494852703506),E-159,06DCP030K,3,6765,20,3067650020
060130ZMK,POINT (-73.95540800139332 40.612427860675375),E-159,06DCP030K,3,6765,21,3067650021
